time,free_cpu_ratio,job_queue_ratio,battery_ratio,running_job_ratio,time_norm,cpu_usage_ratio,clean_energy_ratio,solar_generation,wind_generation,clean_energy_generation,non_clean_energy_used,cluster_consumption,reward,battery_level,ram_usage_ratio,brown_energy_ratio,completed_jobs,avg_slowdown
47,0.8294602465611558,1.0,1.0,0.046875,0.15666666666666668,0.17053975343884417,1.0,96.51257554059755,0.0,86.8613179865378,0,81.84324603360261,-3.559809311112037,100,0.08205338251588523,0.0,2,9.035714285714285
48,0.77855427426381,1.0,1.0,0.0625,0.16,0.22144572573619,1.0,278.0610720103859,0.0,250.2549648093473,0,143.50936572734716,10.66433717720857,100,0.12776469965799264,0.0,0,0
49,0.7424198446897952,1.0,1.0,0.078125,0.16333333333333333,0.2575801553102048,1.0,284.84186816954843,0.0,256.3576813525936,0,208.15418203117358,10.772740465930614,100,0.17836595279801892,0.0,0,0
50,0.6450708485864025,1.0,0.8,0.09375,0.16666666666666666,0.35492915141359743,0.0746021964086753,0.0,0.0,20.0,248.08862155262563,268.0886215526256,-7.443168617585703,80.0,0.20900336655056906,0.9253978035913247,0,0
51,0.7651441651016367,1.0,1.0,0.0625,0.17,0.23485583489836329,1.0,728.0711851487392,0.0,655.2640666338654,0,193.90741824832892,-14.128765828638246,100,0.18764440782872938,0.0,3,10.277777777777779
52,0.6722913580785137,1.0,1.0,0.078125,0.17333333333333334,0.32770864192148635,1.0,559.2339246872428,0.0,503.3105322185186,0,213.91941161950103,10.983125925764458,100,0.2271993118574821,0.0,0,0
53,0.628093563895322,1.0,1.0,0.078125,0.17666666666666667,0.371906436104678,1.0,733.9189839016215,0.0,660.5270855114593,0,312.4832089385128,-12.884280691685966,100,0.1983875723775106,0.0,1,26.0
54,0.7223889996039494,1.0,1.0,0.0625,0.18,0.2776110003960505,1.0,706.6959021877985,0.0,636.0263119690187,0,273.6232563342731,-7.250500332145184,100,0.18157628289172345,0.0,2,11.041666666666668
55,0.6970674034879816,1.0,1.0,0.078125,0.18333333333333332,0.3029325965120185,1.0,435.8073561495046,0.0,392.2266205345541,0,331.5192670799959,10.908797789536056,100,0.20748010100264314,0.0,0,0
56,0.6805174919721433,1.0,1.0,0.078125,0.18666666666666668,0.31948250802785677,1.0,821.3587174487351,62.11657082460498,683.3179319617171,0,299.8295853489638,5.101304666940713,100,0.18128104795699895,0.0,1,7.857142857142857
57,0.6000523400984388,1.0,0.8,0.09375,0.19,0.3999476599015612,0.05525595272319545,119.99999999999999,119.99999999999999,20.0,341.95195294505095,361.95195294505095,-7.695037965831407,80.0,0.20625185341956864,0.9447440472768045,0,0
58,0.5555550746756696,1.0,0.6811822006040047,0.109375,0.19333333333333333,0.44444492532433044,0.23293975834078232,250.8878280887761,169.70562748477138,93.06398054360425,306.45553989590377,399.519520439508,-4.007870057211363,68.11822006040047,0.23164813240332516,0.7670602416592176,0,0
59,0.6951119010263904,1.0,0.48118220060400474,0.078125,0.19666666666666666,0.3048880989736095,0.12081884103824878,207.84609690826525,207.84609690826525,20.0,145.53709527530071,165.53709527530071,-30.221339834695144,48.118220060400475,0.14801818249632737,0.8791811589617512,3,9.85079365079365
60,0.7562589780098778,1.0,0.6962673781745673,0.0625,0.2,0.24374102199012213,1.0,446.90737587993885,231.8221983093764,193.5766598135062,0,123.4524818463405,-16.735443600696303,69.62673781745673,0.12345014892409734,0.0,2,15.733333333333334
61,0.805052992022526,1.0,0.9733975762764701,0.0625,0.20333333333333334,0.194947007977474,1.0,517.1301981019028,240.0,249.41717829171247,0,127.85622451781154,-17.415158976067577,97.339757627647,0.13519288258209838,0.0,1,30.0
62,0.7715755497266378,1.0,1.0,0.078125,0.20666666666666667,0.22842445027336225,0.8532745135182714,395.0853288501452,231.8221983093764,146.93681748669187,25.26663539839828,172.20345288509014,7.750763621185516,100,0.16063623399359006,0.1467254864817286,0,0
63,0.7741827254886524,1.0,1.0,0.0625,0.21,0.22581727451134753,1.0,902.5274246797433,207.84609690826528,625.2131949943303,0,83.25514949524684,-6.5796910336088175,100,0.17016927594207465,0.0,2,10.62857142857143
64,0.7607615633539442,1.0,1.0,0.046875,0.21333333333333335,0.23923843664605585,1.0,405.22747379224245,169.7056274847714,211.96966167672394,0,91.20984648847684,-32.532284690061836,100,0.16295777080154994,0.0,2,23.625
65,0.7173665175401835,1.0,1.0,0.046875,0.21666666666666667,0.28263348245981645,0.948112204004641,274.4047874448447,119.99999999999999,138.96430870036025,7.605167057258001,146.56947575761825,-4.189855472527731,100,0.13026605963608007,0.05188779599535892,1,16.0
66,0.7330666562798813,1.0,1.0,0.046875,0.22,0.26693334372011873,1.0,457.34769165846143,62.11657082460504,355.70800875047075,0,152.09335360774918,-8.865866635506311,100,0.1070861138673932,0.0,1,21.666666666666668
67,0.6546297067164526,1.0,0.8,0.0625,0.22333333333333333,0.34537029328354735,0.08229734566369849,2.939152317953648e-14,2.939152317953648e-14,20.0,223.02120364523537,243.02120364523537,-7.317942206875387,80.0,0.15322174149608525,0.9177026543363015,0,0
68,0.7517546125361579,1.0,1.0,0.046875,0.22666666666666666,0.24824538746384206,1.0,617.770747301134,0.0,555.9936725710206,0,190.63470767390623,-74.5885971709418,100,0.11251039006763186,0.0,2,44.666666666666664
69,0.6783672786914856,1.0,0.8,0.0625,0.23,0.3216327213085144,0.08762760869064451,0.0,0.0,20.0,208.23856885798236,228.23856885798236,-7.282549662261568,80.0,0.15416548568843758,0.9123723913093555,0,0
70,0.7208529716953354,1.0,1.0,0.0625,0.23333333333333334,0.27914702830466465,1.0,762.5178733970695,0.0,686.2660860573626,0,175.86063912951727,1.337441084913994,100,0.13810472003072205,0.0,1,11.5
71,0.6987024286687222,1.0,1.0,0.0625,0.23666666666666666,0.3012975713312778,1.0,538.6249210195541,0.0,484.7624289175987,0,181.29216976485662,-10.429440619339498,100,0.17078973464278524,0.0,1,23.333333333333332
72,0.6871360878321292,1.0,0.8,0.0625,0.24,0.3128639121678708,0.09013833653229664,0.0,0.0,20.0,201.8811747522541,221.8811747522541,-17.09197486618379,80.0,0.18870426814958896,0.9098616634677034,1,11.833333333333334
73,0.7164219568737555,1.0,0.6,0.0625,0.24333333333333335,0.2835780431262444,0.07469004383617625,0.0,0.0,20.0,247.773306491393,267.773306491393,-23.65546499389774,60.0,0.200277632059919,0.9253099561638237,1,18.0
74,0.6286777480957882,1.0,1.0,0.078125,0.24666666666666667,0.37132225190421175,1.0,561.6387429963282,0.0,505.4748686966954,0,335.37965431324835,11.113966755712635,100,0.22204971488409386,0.0,0,0
75,0.623219102413239,1.0,1.0,0.078125,0.25,0.3767808975867611,1.0,475.85299258847544,0.0,428.2676933296279,0,349.11874844913325,-1.6696573072397174,100,0.25614170751252696,0.0,1,14.8
76,0.5427266292048419,1.0,1.0,0.09375,0.25333333333333335,0.45727337079515806,1.0,514.9532955799207,0.0,463.4579660219286,0,407.1249241111865,11.371820112385475,100,0.2865760714269203,0.0,0,0
77,0.46520080064722824,1.0,1.0,0.109375,0.25666666666666665,0.5347991993527718,1.0,572.4195328185078,0.0,515.177579536657,0,442.2825960456708,11.604397598058316,100,0.31852724431947643,0.0,0,0
78,0.7097101248402742,1.0,0.8,0.078125,0.26,0.2902898751597259,0.08070159107314981,0.0,0.0,20.0,227.82658847297733,247.82658847297733,-44.59843188639116,80.0,0.19536038665707145,0.9192984089268502,3,14.361111111111112
